customer_id,first_name,last_name,username,email,gender,birthdate,device_type,device_id,device_version,home_location_lat,home_location_long,home_location,home_country,first_join_date
24410,Rahmi,Wahyuni,65032eeb-0583-4dc4-8b52-229a6a7135ed,65032eeb_0583_4dc4_8b52_229a6a7135ed@zakyfoundation.org,F,1995-12-18,Android,dc520255-fcfa-41b2-955e-923a64fc0407,Android 4.0.1,-8.10098561864691,110.534089698016,Yogyakarta,Indonesia,2018-03-11
89431,Fitria,Handayani,89398d1f-94fa-4dfd-ba14-cec2b859540b,89398d1f_94fa_4dfd_ba14_cec2b859540b@zakyfoundation.org,F,1991-12-15,Android,6eafaafc-4642-4515-a630-1ca2af145ae6,Android 4.4.1,-3.33131155337477,134.59148262482,Papua Barat,Indonesia,2017-01-08
89732,Tasnim,Sihombing,ccf8534e-df35-4d99-a33e-e5623caefa1a,ccf8534e_df35_4d99_a33e_e5623caefa1a@zakyfoundation.org,M,1988-08-08,iOS,8b23103f-c044-4925-bb2e-41a617e2dcde,iPhone; CPU iPhone OS 3_1_3 like Mac OS X,-0.783769224918411,109.643694849242,Kalimantan Barat,Indonesia,2021-12-25
65906,Himawan,Pangestu,0a91cfa7-353b-4687-a468-ad429783d301,0a91cfa7_353b_4687_a468_ad429783d301@zakyfoundation.org,M,1999-05-14,Android,ec3fde0c-808e-4658-8395-0dda6787c583,Android 4.0.3,-2.8396454955217,110.895380418704,Kalimantan Barat,Indonesia,2019-12-15
8065,Rina,Nuraini,f52bae90-2465-4ca2-91f8-46bf0e8ff45f,f52bae90_2465_4ca2_91f8_46bf0e8ff45f@startupcampus.id,F,1999-03-23,iOS,c8428057-304b-4f61-a63d-78aaf159e2c0,iPad; CPU iPad OS 7_1_2 like Mac OS X,-5.10660828174845,105.822468251505,Lampung,Indonesia,2020-04-04
37813,Elma,Astuti,3c9e6ddf-6379-4394-8a7b-0ceb862f2c8b,3c9e6ddf_6379_4394_8a7b_0ceb862f2c8b@startupcampus.id,F,1993-05-30,Android,66c7d402-8c2e-4b1b-a247-3856d2a9dd72,Android 3.2.1,-6.13167072565013,106.699622017052,Jakarta Raya,Indonesia,2021-11-28
79460,Faizah,Nuraini,e8438be7-681b-4da6-9718-8782cb9473c1,e8438be7_681b_4da6_9718_8782cb9473c1@startupcampus.id,F,1999-03-16,Android,15318dab-519c-4821-816c-2a42e3216018,Android 4.0.2,-3.7121732984649,115.499399679427,Kalimantan Selatan,Indonesia,2019-10-30
42702,Rina,Padmasari,b0c21b8e-0fbf-4702-b0d3-ae1bcfb17a1b,b0c21b8e_0fbf_4702_b0d3_ae1bcfb17a1b@startupcampus.id,F,2006-09-03,iOS,50e5c39b-c5bc-4d42-a0dd-9469db73321a,iPad; CPU iPad OS 12_4_8 like Mac OS X,1.31561944816825,114.558542497713,Kalimantan Timur,Indonesia,2019-04-20
87649,Hadi,Hutasoit,f68d9d87-39f0-401f-9510-25d35b79b224,f68d9d87_39f0_401f_9510_25d35b79b224@startupcampus.id,M,2001-10-08,Android,eeaed435-78ba-4fed-9b51-2128e6bb2681,Android 7.1.2,-7.60579665531589,111.134493907115,Jawa Tengah,Indonesia,2017-07-30
27428,Iriana,Mayasari,f0e5b43f-e7c1-4780-8135-be348ea3fff2,f0e5b43f_e7c1_4780_8135_be348ea3fff2@zakyfoundation.org,F,1987-05-08,Android,c7a595e2-789f-4e7b-be72-308eb8e4c802,Android 6.0,-6.15667100419131,106.852316940074,Jakarta Raya,Indonesia,2022-04-15
83754,Jasmin,Melani,49ea4e94-b9fa-4e02-9f3a-615987cc0ad2,49ea4e94_b9fa_4e02_9f3a_615987cc0ad2@zakyfoundation.org,F,1980-03-03,iOS,b904eb7f-93de-4a78-afb5-6fa1fe4c82d2,iPhone; CPU iPhone OS 10_3_3 like Mac OS X,-7.32269613385931,106.591794380436,Jawa Barat,Indonesia,2021-10-30
97427,Dadi,Wijaya,3712bb93-7aba-4799-b025-201866cfdf6a,3712bb93_7aba_4799_b025_201866cfdf6a@startupcampus.id,M,1987-04-02,Android,9c9338f8-b5f0-4028-af53-4e77bc4e66d3,Android 5.0.2,-1.31308318696937,123.442960621224,Sulawesi Tengah,Indonesia,2016-09-24
66856,Cawisono,Januar,2f4ff61e-f1b9-4552-b78e-ce41902dbaa1,2f4ff61e_f1b9_4552_b78e_ce41902dbaa1@startupcampus.id,M,1998-11-27,Android,2f55c045-8757-40bb-a5f2-f0d7b5374239,Android 2.3.1,-7.88774173403102,110.327059003415,Yogyakarta,Indonesia,2021-08-15
65926,Hartaka,Salahudin,aeaffd58-8181-4f60-9898-d63b82289a30,aeaffd58_8181_4f60_9898_d63b82289a30@startupcampus.id,M,1999-10-13,Android,4e7fd7a6-9024-42e9-8e9d-8a1abea06826,Android 5.0.1,-6.18899789859098,106.937666547312,Jakarta Raya,Indonesia,2021-08-01
28121,Galiono,Wibowo,ff506c0d-4279-42d6-8731-4a4936608531,ff506c0d_4279_42d6_8731_4a4936608531@zakyfoundation.org,M,1988-05-24,Android,6017c34b-31b1-4dea-a297-bb5a8d24371d,Android 2.2.3,-0.396330299965411,104.483660687515,Kepulauan Riau,Indonesia,2016-07-18
13680,Chelsea,Nasyidah,5af0f8dc-e26c-4fc8-941f-e1c87dfe459f,5af0f8dc_e26c_4fc8_941f_e1c87dfe459f@startupcampus.id,F,1989-09-20,iOS,bf6d3b79-187a-40ae-a52c-1be098ff571d,iPhone; CPU iPhone OS 10_3_4 like Mac OS X,-3.52529318171747,121.143448759813,Sulawesi Tenggara,Indonesia,2021-11-20
80267,Cawisono,Samosir,14ff3316-53e7-42b0-bf42-89a335c40cd4,14ff3316_53e7_42b0_bf42_89a335c40cd4@zakyfoundation.org,M,2000-08-30,Android,805146ea-2d44-465d-9771-c7547a90fc22,Android 2.3,-7.45617342847794,110.323370089996,Jawa Tengah,Indonesia,2017-05-07
14614,Upik,Haryanto,13e2aed9-3b4c-48bf-aa9b-16f4ca1de0d7,13e2aed9_3b4c_48bf_aa9b_16f4ca1de0d7@startupcampus.id,M,1990-09-03,Android,c9ada295-f40c-4c07-8f84-3991f8ce92d0,Android 5.1,-7.46201266907675,108.388937117553,Jawa Barat,Indonesia,2020-04-18
70570,Pia,Usamah,899bd074-ab34-4812-a7a1-3d71ed76e2cf,899bd074_ab34_4812_a7a1_3d71ed76e2cf@zakyfoundation.org,F,2002-09-20,Android,0a0ea407-4dde-43d1-93b0-50609293673d,Android 7.1.2,-7.90597045962276,113.037598150894,Jawa Timur,Indonesia,2021-07-31
44159,Siti,Lailasari,86ec17aa-9635-4707-8e28-8b9f3f5e14a9,86ec17aa_9635_4707_8e28_8b9f3f5e14a9@startupcampus.id,F,2004-07-10,iOS,9c0a18c9-e92c-4262-9825-90f4bbab7f31,iPad; CPU iPad OS 7_1_2 like Mac OS X,-7.61480718019936,108.992673714303,Jawa Tengah,Indonesia,2018-05-18
83051,Elvina,Kusmawati,8c8dc6e4-ec1f-4cc5-a192-128335cbe72b,8c8dc6e4_ec1f_4cc5_a192_128335cbe72b@zakyfoundation.org,F,2002-03-26,Android,5977adb8-ad6e-400b-9e8e-60182ef43f29,Android 4.1.2,-7.05720699510901,113.262922615111,Jawa Timur,Indonesia,2021-07-31
93079,Hani,Winarsih,78ddd1c1-9198-4679-935f-ac12b4880e88,78ddd1c1_9198_4679_935f_ac12b4880e88@startupcampus.id,F,2002-03-09,Android,90146da1-9d57-4460-8210-ffd223ca105d,Android 5.1,-7.06225046697487,107.58218799723,Jawa Barat,Indonesia,2021-06-13
94138,Nadia,Pratiwi,8a607efb-25e5-44aa-bcb4-95ed5bcf2afa,8a607efb_25e5_44aa_bcb4_95ed5bcf2afa@startupcampus.id,F,1999-08-22,Android,4ae84bfc-8475-4c3a-af86-a85a78fc5d2a,Android 11,-6.20620372940128,106.868147321577,Jakarta Raya,Indonesia,2020-04-29
58996,Bagiya,Budiyanto,edfdce19-a27b-4bc3-9c74-051942456eb1,edfdce19_a27b_4bc3_9c74_051942456eb1@startupcampus.id,M,2001-08-08,iOS,13e58335-a28b-487d-a03c-f607dcc50a78,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,-3.34887524307956,126.937618408583,Maluku,Indonesia,2022-02-15
11448,Kani,Namaga,ec98c457-8ff5-444b-840f-8cf477aabdb7,ec98c457_8ff5_444b_840f_8cf477aabdb7@startupcampus.id,F,2002-09-13,iOS,83978706-58c5-4229-a16f-c290fceb7372,iPad; CPU iPad OS 9_3_6 like Mac OS X,-6.21159574030097,107.559612441096,Jawa Barat,Indonesia,2021-07-13
66210,Ghaliyati,Usamah,48209355-6410-436f-86f8-985e9ac2ed5d,48209355_6410_436f_86f8_985e9ac2ed5d@startupcampus.id,F,1988-01-31,Android,870a928e-3a92-47dc-85b7-4d09c4d61546,Android 4.1.2,-7.33895277289493,109.382752999917,Jawa Tengah,Indonesia,2017-10-15
65343,Rahmi,Aryani,5004ffad-55ad-4a4b-a71d-003d233befe7,5004ffad_55ad_4a4b_a71d_003d233befe7@zakyfoundation.org,F,1997-05-25,iOS,488e6836-ae83-4036-bf20-53d399980a3d,iPhone; CPU iPhone OS 14_2_1 like Mac OS X,-7.69926227249668,110.356886032077,Yogyakarta,Indonesia,2017-01-15
32657,Slamet,Gunarto,571c04e5-849b-4758-8b6c-4891c9ac326c,571c04e5_849b_4758_8b6c_4891c9ac326c@startupcampus.id,M,1999-02-15,Android,92570531-0548-4239-9016-95463a9bed37,Android 7.0,-8.24224056904019,112.700727184574,Jawa Timur,Indonesia,2021-07-14
30219,Diana,Namaga,a432d248-cf60-4545-99e4-02e7d7af385a,a432d248_cf60_4545_99e4_02e7d7af385a@zakyfoundation.org,F,2000-07-03,Android,747ed63e-63ef-45af-b8a4-76299f74828b,Android 7.1.2,-4.04341716770832,105.319806696312,Lampung,Indonesia,2017-07-22
17404,Faizah,Rahmawati,8470c862-4a73-4c9a-b1a8-beb38e9dd70d,8470c862_4a73_4c9a_b1a8_beb38e9dd70d@zakyfoundation.org,F,1989-12-03,Android,f153f9ab-7bef-4441-a681-500c6eb5927e,Android 5.1,-7.50085490114546,110.065550281788,Jawa Tengah,Indonesia,2016-09-29
32690,Eka,Hasanah,770373cf-2e9f-4c87-b8c2-08a4b6e22267,770373cf_2e9f_4c87_b8c2_08a4b6e22267@zakyfoundation.org,F,2004-10-30,Android,3fcfe2b3-d67e-4398-a6bc-67512a775540,Android 1.0,-7.97205652770024,113.183450822634,Jawa Timur,Indonesia,2019-12-22
92237,Shakila,Nasyidah,205eca70-0dd9-4b03-b206-c0133c6ac700,205eca70_0dd9_4b03_b206_c0133c6ac700@startupcampus.id,F,2002-04-18,iOS,8d6bf36d-2662-4499-a10d-e0e10a19a7fb,iPhone; CPU iPhone OS 9_3_5 like Mac OS X,-3.13833247822824,115.407973732809,Kalimantan Selatan,Indonesia,2017-11-10
18065,Kartika,Mandasari,056d17f3-d13f-4b57-a429-0fc27b4a5c68,056d17f3_d13f_4b57_a429_0fc27b4a5c68@startupcampus.id,F,1996-05-31,Android,38bdb255-7b23-4740-a40e-6c6d495de5fd,Android 4.1,-2.19615838316391,115.770413205142,Kalimantan Selatan,Indonesia,2021-05-03
22391,Hana,Suartini,96b113a6-0653-4621-a20c-7247c6262c4a,96b113a6_0653_4621_a20c_7247c6262c4a@startupcampus.id,F,1997-04-18,iOS,bf7ab401-f6ae-46a6-a598-525af0948bae,iPhone; CPU iPhone OS 9_3_6 like Mac OS X,-7.8342616517634,112.650890767269,Jawa Timur,Indonesia,2021-08-08
50536,Paiman,Samosir,2f6c9f2d-5fe5-4b58-90c7-5e29bca8cbcd,2f6c9f2d_5fe5_4b58_90c7_5e29bca8cbcd@startupcampus.id,M,1999-05-29,Android,58b874b4-6ad3-42fc-a883-4d7eaded987a,Android 4.1,-6.11348127101231,106.69502861793,Jakarta Raya,Indonesia,2017-09-17
41656,Keisha,Novitasari,d7fd8c17-b2a5-4fa2-8e24-414da4a82b20,d7fd8c17_b2a5_4fa2_8e24_414da4a82b20@startupcampus.id,F,1996-02-12,Android,0d3b5c5a-376a-47ef-a1e6-abacebccab8c,Android 5.1.1,-7.29255794415162,112.801873639227,Jawa Timur,Indonesia,2019-10-05
71672,Prakosa,Mustofa,fae46199-0ce4-4df2-bd87-0f32304cde3f,fae46199_0ce4_4df2_bd87_0f32304cde3f@startupcampus.id,M,1996-11-08,Android,c7424ba0-54b1-4dcf-bd58-6b8622300f48,Android 2.0.1,-8.13029280143732,110.745688162294,Yogyakarta,Indonesia,2020-02-04
49853,Suci,Namaga,043329e4-9e88-4f6b-ae98-440c778418e6,043329e4_9e88_4f6b_ae98_440c778418e6@zakyfoundation.org,F,1988-11-02,iOS,e8421d3e-51e0-4b89-9c8c-6164150ff01d,iPad; CPU iPad OS 14_2 like Mac OS X,-8.62760931642711,117.325210834792,Nusa Tenggara Barat,Indonesia,2017-03-19
26711,Waluyo,Gunarto,e7b1fd2d-1c51-49b9-bdde-d65b798f77ff,e7b1fd2d_1c51_49b9_bdde_d65b798f77ff@startupcampus.id,M,2001-08-28,iOS,f334ae21-49e7-45e9-8a45-ca57dc49a031,iPad; CPU iPad OS 9_3_5 like Mac OS X,-6.91884333807706,111.508975634121,Jawa Tengah,Indonesia,2018-12-08
23016,Kemba,Saptono,e597d922-3f1f-4446-acd2-795c17ed5603,e597d922_3f1f_4446_acd2_795c17ed5603@startupcampus.id,M,2002-10-23,Android,191a2bfc-d84b-461d-b765-5bb0170b7bd2,Android 5.1,-6.91764748984634,113.238968845032,Jawa Timur,Indonesia,2021-08-22
65658,Vicky,Puspita,ed40014b-0bfa-4b07-b7aa-8d734aa8d45b,ed40014b_0bfa_4b07_b7aa_8d734aa8d45b@startupcampus.id,F,2003-08-23,Android,568d3243-d557-40ac-85ef-42c981e3a809,Android 2.1,-7.11145832811019,113.513085930007,Jawa Timur,Indonesia,2021-09-08
86806,Gasti,Mardhiyah,d9103337-95e5-4590-bb87-8bc201e162ec,d9103337_95e5_4590_bb87_8bc201e162ec@startupcampus.id,F,2001-02-24,iOS,773cb533-8941-49e1-adff-152f692d0416,iPad; CPU iPad OS 3_1_3 like Mac OS X,-6.44729345927494,108.118265571576,Jawa Barat,Indonesia,2019-03-16
57282,Nilam,Oktaviani,27a0c192-22c6-4e92-bb4e-6cec23d33207,27a0c192_22c6_4e92_bb4e_6cec23d33207@startupcampus.id,F,1995-06-03,iOS,572b0f3d-90d3-47d2-8197-15779cb4ff6f,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,-6.01343014601394,107.34876542369,Jawa Barat,Indonesia,2022-03-26
4304,Elma,Fujiati,9fabb799-ac36-4a21-9235-ae60c63d63a6,9fabb799_ac36_4a21_9235_ae60c63d63a6@startupcampus.id,F,2003-01-31,Android,450ea79d-e69b-47e6-aebe-c3969e93b28e,Android 4.4.4,-3.31371713134244,101.856388331768,Bengkulu,Indonesia,2019-07-21
89495,Karen,Suryatmi,2b129d09-4d9b-49c4-897f-7f0ac6a9378d,2b129d09_4d9b_49c4_897f_7f0ac6a9378d@zakyfoundation.org,F,1982-05-19,Android,8dfa542b-feca-48ee-987f-178e94b1be88,Android 4.0.3,-7.93281060533364,110.403432230643,Yogyakarta,Indonesia,2020-01-11
70428,Tania,Sudiati,d868263c-31d6-4f04-9ef2-4563400fd135,d868263c_31d6_4f04_9ef2_4563400fd135@startupcampus.id,F,1988-06-30,iOS,db42b3ed-c8cd-49a1-8bcf-38e3939a4b50,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,-7.15426368529867,110.643644598167,Jawa Tengah,Indonesia,2019-11-16
1744,Azalea,Novitasari,43e03fb6-7547-42ac-a222-67bee5ecf53c,43e03fb6_7547_42ac_a222_67bee5ecf53c@startupcampus.id,F,1995-01-01,Android,355cdc8e-e1a1-4cc3-bd1c-5bef056f1904,Android 4.2.2,-6.12122070440646,106.794118055955,Jakarta Raya,Indonesia,2017-07-22
86264,Violet,Namaga,e1af6e97-3f75-48ca-bf53-f3bae0c55ffe,e1af6e97_3f75_48ca_bf53_f3bae0c55ffe@startupcampus.id,F,1999-02-11,iOS,b801347c-51a2-459e-981c-b2880fa7c97b,iPhone; CPU iPhone OS 7_1_2 like Mac OS X,-7.02446304562529,109.457068387765,Jawa Tengah,Indonesia,2020-09-27
80268,Ifa,Lailasari,0d38270b-2fd2-467e-99ff-2f4e6bce171e,0d38270b_2fd2_467e_99ff_2f4e6bce171e@startupcampus.id,F,1993-02-01,Android,434ce327-9964-48f6-805a-b153a351924d,Android 3.0,-6.67346504639391,111.096856202909,Jawa Tengah,Indonesia,2021-08-15
42049,Purwa,Maulana,1d2bff43-69c8-4bf9-924e-9ca7a5a665e2,1d2bff43_69c8_4bf9_924e_9ca7a5a665e2@zakyfoundation.org,M,2003-04-30,iOS,b93ec7b7-defc-4cf5-a63d-2eec55bf33cd,iPhone; CPU iPhone OS 9_3_6 like Mac OS X,-6.11720962445446,106.967228825841,Jakarta Raya,Indonesia,2019-06-13
18227,Asmianto,Januar,e82ded05-730c-41eb-9dcd-08201e8c7620,e82ded05_730c_41eb_9dcd_08201e8c7620@startupcampus.id,M,2004-12-10,Android,ebf418f4-8d96-4931-a3f6-970d9698f07c,Android 4.4.1,-6.1503810467847,106.788687627016,Jakarta Raya,Indonesia,2021-07-18
90220,Parman,Mandala,39b65fbe-b021-43ab-9060-82eacfa5007b,39b65fbe_b021_43ab_9060_82eacfa5007b@startupcampus.id,M,1987-07-28,Android,48082574-7dd8-474d-bcc2-a03791378f08,Android 8.1.0,-3.44559834819179,119.200291907704,Sulawesi Barat,Indonesia,2022-01-22
49949,Febi,Namaga,4baf1294-ff77-4c4f-9aeb-a9f14e27a365,4baf1294_ff77_4c4f_9aeb_a9f14e27a365@startupcampus.id,F,1979-07-21,Android,032da1e4-9016-4b7b-acb7-bcedc887decc,Android 4.2,-5.36530957213329,105.526685827211,Lampung,Indonesia,2022-04-09
91604,Kani,Utami,0658690f-7873-4d94-9ffd-90528a2fb6b1,0658690f_7873_4d94_9ffd_90528a2fb6b1@zakyfoundation.org,F,2008-07-17,Android,9a490f59-0b31-4335-a89e-de2920ea1fa2,Android 3.2.5,0.375528521766777,113.367973677892,Kalimantan Barat,Indonesia,2019-08-25
15767,Cakrajiya,Hutagalung,ff023c30-5c42-4e97-82be-1f3c694e99a3,ff023c30_5c42_4e97_82be_1f3c694e99a3@zakyfoundation.org,M,1993-02-21,iOS,4b3bf94b-65bd-44be-aafd-104815a3e559,iPad; CPU iPad OS 5_1_1 like Mac OS X,-0.922239178233337,112.025330427692,Kalimantan Tengah,Indonesia,2020-01-29
10172,Lembah,Narpati,6e2c491d-99ef-417f-9785-32e47aeba1f8,6e2c491d_99ef_417f_9785_32e47aeba1f8@startupcampus.id,M,1996-11-05,Android,179b7b04-d8f5-4e65-a42d-e31564fb5ded,Android 4.0.4,-1.92983833091155,119.578744732233,Sulawesi Barat,Indonesia,2020-10-17
68814,Septi,Nasyiah,1a66ac04-f911-4e57-8482-6212c85c2a9f,1a66ac04_f911_4e57_8482_6212c85c2a9f@zakyfoundation.org,F,2000-07-05,Android,6c159969-34a6-4e3b-b25d-696abe6cbb0d,Android 4.2,-1.24707868412821,112.667463782617,Kalimantan Tengah,Indonesia,2021-05-18
5646,Maimunah,Puspasari,283deb97-d1a4-49cc-9651-46d5e76e26ef,283deb97_d1a4_49cc_9651_46d5e76e26ef@zakyfoundation.org,F,2001-08-08,Android,ef604f8c-589b-4ee2-949b-883e00347500,Android 4.0.1,-7.86411002514537,110.530745098913,Yogyakarta,Indonesia,2019-06-19
18554,Naradi,Gunawan,ae4540f2-a768-49a7-bce4-b140a42e4e80,ae4540f2_a768_49a7_bce4_b140a42e4e80@zakyfoundation.org,M,1989-03-29,Android,5ecdb6f5-21ef-42c0-b766-e134cfa96962,Android 4.0,-8.12588285125594,114.100960651988,Jawa Timur,Indonesia,2020-12-13
35559,Jelita,Utami,64a853df-8412-4b40-966f-a69d2facf665,64a853df_8412_4b40_966f_a69d2facf665@zakyfoundation.org,F,1992-08-11,iOS,76908c7d-dd39-42a7-a5d1-419067e0c83c,iPad; CPU iPad OS 4_2_1 like Mac OS X,-5.12261080292616,122.957810639119,Sulawesi Tenggara,Indonesia,2020-11-20
92040,Putri,Melani,d9941c19-bf49-4fe5-bf3a-fff8cab1d9f5,d9941c19_bf49_4fe5_bf3a_fff8cab1d9f5@zakyfoundation.org,F,1989-10-03,Android,2b4f3aec-9508-4f61-9f27-43de4a8e97b6,Android 8.1.0,-7.8006913647813,110.226691097074,Yogyakarta,Indonesia,2018-10-06
82418,Vega,Prakasa,c688d41a-4269-4497-9e34-39e356604179,c688d41a_4269_4497_9e34_39e356604179@zakyfoundation.org,M,2001-08-08,Android,27c68537-694e-494f-b17b-1f88c08b6748,Android 2.0,-7.67353660803171,110.374040013113,Yogyakarta,Indonesia,2018-06-02
22421,Harimurti,Nashiruddin,2e95d6d2-0772-4b7d-b3fb-4bbe6a08959e,2e95d6d2_0772_4b7d_b3fb_4bbe6a08959e@zakyfoundation.org,M,2004-09-13,Android,bc5821de-25fd-4766-926f-709ce9b71962,Android 7.0,-6.20637661926833,106.87644194293,Jakarta Raya,Indonesia,2022-07-27
95513,Umar,Winarno,fb6c4ff6-dbc8-4aa2-8117-8afc0df064db,fb6c4ff6_dbc8_4aa2_8117_8afc0df064db@startupcampus.id,M,2001-07-29,Android,47a7e59a-0bd3-459d-ad7f-34451d63f062,Android 2.2.1,-1.1705423297313,133.676062903637,Papua Barat,Indonesia,2021-04-25
48581,Harimurti,Maheswara,9188b777-a2c2-479a-92fc-2576109bd24e,9188b777_a2c2_479a_92fc_2576109bd24e@startupcampus.id,M,1996-05-22,Android,75cb4668-18dc-4729-b5ca-abc345fac493,Android 3.1,-7.66627086590616,110.426316655883,Yogyakarta,Indonesia,2019-01-13
76931,Purwadi,Nababan,9700826f-50cb-49ae-a300-c6f2f3344924,9700826f_50cb_49ae_a300_c6f2f3344924@startupcampus.id,M,1996-06-24,Android,3a35f868-92ae-45b8-8bbf-12ebdfaf1b16,Android 5.0.2,-3.36754109141174,126.615321883753,Maluku,Indonesia,2020-11-22
48394,Putri,Suryatmi,9b54812c-efe0-44bb-9d69-24290e585874,9b54812c_efe0_44bb_9d69_24290e585874@startupcampus.id,F,2002-07-04,Android,422bb809-5ac5-4249-8017-b04ad27e0f4a,Android 1.6,3.90820317133774,97.9639442483129,Sumatera Utara,Indonesia,2022-02-19
23058,Lamar,Marbun,494f4d7e-f699-4546-86bb-a5d332d7d757,494f4d7e_f699_4546_86bb_a5d332d7d757@zakyfoundation.org,M,1986-01-17,Android,962b1bfc-d451-47e7-b980-050b9eea9fde,Android 7.1.1,-6.1202987513044,106.892509512445,Jakarta Raya,Indonesia,2017-11-22
73553,Rika,Widiastuti,45816643-e84c-4d2e-a43f-eddb00c7384f,45816643_e84c_4d2e_a43f_eddb00c7384f@startupcampus.id,F,1987-01-13,iOS,18ac66e3-f4a4-4094-8824-a18f5ca8b9d4,iPad; CPU iPad OS 7_1_2 like Mac OS X,3.39391507418486,116.609343531406,Kalimantan Timur,Indonesia,2017-09-24
30973,Febi,Purnawati,05002b89-6eba-4b28-8ae7-97141b0c5f0e,05002b89_6eba_4b28_8ae7_97141b0c5f0e@zakyfoundation.org,F,1989-03-12,Android,0971a3df-ec35-4bd8-89ec-0f548543023d,Android 4.0.3,-6.15339226177359,106.944599897686,Jakarta Raya,Indonesia,2020-09-11
6753,Indah,Andriani,3c8a4991-049c-458d-b305-96d89b517631,3c8a4991_049c_458d_b305_96d89b517631@zakyfoundation.org,F,1993-08-19,Android,e03b3839-1345-4c81-aa47-d1f735c91400,Android 3.1,-8.32131016382704,114.823048095689,Bali,Indonesia,2021-07-24
12138,Zulaikha,Pratiwi,cdcb3a7a-a4d4-49e9-8015-554c9eecc076,cdcb3a7a_a4d4_49e9_8015_554c9eecc076@zakyfoundation.org,F,1986-07-10,Android,094e58f1-4441-4370-80a5-9b47530340ac,Android 4.0.4,-6.20287108727116,106.80886844062,Jakarta Raya,Indonesia,2022-03-27
20655,Jais,Firgantoro,c33bf481-f1d5-499b-b948-1d6995c71664,c33bf481_f1d5_499b_b948_1d6995c71664@zakyfoundation.org,M,2000-02-22,Android,d56b5e69-2a6a-49f2-a4b0-36a4cc0e8942,Android 1.5,-7.32409379625068,108.695633670855,Jawa Tengah,Indonesia,2017-07-30
11771,Faizah,Usada,66efad8c-693f-4174-a7a2-d755d1ad6693,66efad8c_693f_4174_a7a2_d755d1ad6693@zakyfoundation.org,F,1990-07-25,Android,3db4d967-4529-4921-b4f0-e789290cd345,Android 1.5,-6.38433269594003,106.411983557163,Banten,Indonesia,2018-04-07
21138,Tirtayasa,Pranowo,096ffdfc-6fde-4046-b454-f811fd1513f0,096ffdfc_6fde_4046_b454_f811fd1513f0@startupcampus.id,M,2000-07-08,Android,94acb4ef-81e2-45d9-b247-db60f159ed9b,Android 2.2.2,-7.94857672206102,110.658633264358,Yogyakarta,Indonesia,2019-08-16
90516,Baktiadi,Suwarno,a83ff344-27af-4a63-91af-e044a36bac58,a83ff344_27af_4a63_91af_e044a36bac58@zakyfoundation.org,M,1997-11-05,iOS,53f9aba8-6baf-49bc-9cab-8df40d41c477,iPad; CPU iPad OS 3_1_3 like Mac OS X,-2.74834026771835,100.178454152808,Sumatera Barat,Indonesia,2022-04-27
17463,Melinda,Mulyani,2c09a88a-778c-4fe2-b7af-280a8c7fec62,2c09a88a_778c_4fe2_b7af_280a8c7fec62@startupcampus.id,F,2003-02-21,Android,b78be915-d573-4260-9c8a-d544e20a0084,Android 2.3.1,-5.15610224636816,122.783753321816,Sulawesi Tenggara,Indonesia,2018-03-21
28764,Puti,Zulaika,00dc0419-06de-408d-8bef-30991dd14a7e,00dc0419_06de_408d_8bef_30991dd14a7e@startupcampus.id,F,2006-09-03,Android,c9d1113a-518f-4035-bed3-401a8fe2b44a,Android 8.1.0,-6.65147833720005,106.679792864904,Jawa Barat,Indonesia,2022-04-02
14447,Samiah,Susanti,dc8128ee-e4a3-4b3c-bce4-eee5e173240f,dc8128ee_e4a3_4b3c_bce4_eee5e173240f@zakyfoundation.org,F,2003-04-12,Android,ce452d5d-7d9e-435d-bd1f-e3ec6eff09b0,Android 4.4.3,-0.681573833009692,109.675666439395,Kalimantan Barat,Indonesia,2021-08-06
24498,Gasti,Prastuti,54ef40f3-0a78-4491-9615-c0a118818456,54ef40f3_0a78_4491_9615_c0a118818456@zakyfoundation.org,F,1992-11-21,Android,56bd0244-966b-4d01-a39b-dafd8be4abcd,Android 2.3.7,-7.5081749636474,110.746300010736,Jawa Tengah,Indonesia,2020-10-04
17097,Janet,Utami,a4805da1-33cf-467b-93e8-a281e0b36101,a4805da1_33cf_467b_93e8_a281e0b36101@startupcampus.id,F,1981-04-06,iOS,1705cf78-616d-44b2-907d-3c8687b5e017,iPhone; CPU iPhone OS 6_1_6 like Mac OS X,0.825550986151578,104.62084940366,Kepulauan Riau,Indonesia,2017-10-01
45802,Clara,Nasyidah,d7c959f3-acc0-4efb-b443-7037d84d1b8f,d7c959f3_acc0_4efb_b443_7037d84d1b8f@zakyfoundation.org,F,1986-01-29,Android,784b3673-70e3-4d34-85e9-f029f78de62d,Android 1.5,-7.66140005353494,109.539791424891,Jawa Tengah,Indonesia,2019-10-27
72202,Maya,Nasyiah,7d3c6b20-3f74-4118-8322-a55bb974775a,7d3c6b20_3f74_4118_8322_a55bb974775a@startupcampus.id,F,1996-09-30,Android,68e4ea8a-14a1-44d6-8a40-c516db386a35,Android 5.0.1,-7.06229144315778,112.055349967038,Jawa Timur,Indonesia,2020-11-14
